	GENE_ID	Gene_Name	Synonyms	Gene_products	UniProt_ID	2vs0	4vs0	6vs0	8vs0	10vs0	2vs0	4vs0	8vs0	10vs0	res$padj[match(rownames(both_de), rownames(res))]	tt_dev$adj.P.Val[match(rownames(both_de), rownames(tt_dev))]
Q54DL7	DDB_G0292188	DDB_G0292188	NA	unknown	Q54DL7	3.85834299930579	3.03848477227516	1.80755677143839	1.16810906991243	1.68142616202441	1.37969946890911	2.12199439622904	1.39897510091474	1.28279572787381	5.11178868452855e-43	6.3490246902985e-06
Q55DY0	DDB_G0269482	DDB_G0269482	NA	unknown	Q55DY0	3.70639977508656	2.23379399408744	1.58761385857952	1.48020537605537	1.56945458431534	1.31764106062743	2.40813119459216	2.16555602735546	2.4151148988653	2.52662625079685e-21	1.19944609991669e-05
Q86I43	DDB_G0275161	DDB_G0275161	NA	unknown	Q86I43	1.91503596906006	2.5457155763741	2.21298038968507	2.27453989655758	1.44396120566876	2.34121195163867	3.11647429339423	3.04425426153863	2.77342187907527	4.50790659067442e-10	5.52519409437877e-06
P16051	DDB_G0276267	gpaB	Ga2, Galpha2, gpa2, guanine nucleotide-binding protein alpha-2 subunit	G-protein subunit alpha 2	P16051	1.89362587784619	2.72363776353968	3.28773628692854	2.37880729257852	1.92873511435362	0.54917437452634	1.40062652146831	2.17914211052837	1.99437348362594	1.9283416216461e-17	1.8022969027498e-06
Q54Y89	DDB_G0278667	DDB_G0278667	NA	NA	Q54Y89	2.68557017359771	2.96573138530669	2.5256885355496	2.63068386452136	2.21893040460037	1.19831060213073	1.1095600348288	2.53697942894007	2.30992239156607	2.92895624409024e-17	0.00180693548031343
Q550F6	DDB_G0277115	dcx	DdDCX	doublecortin	Q550F6	2.51829875805523	2.05302021988269	3.14437033105257	2.75586916116744	2.12127242934121	1.71571332182524	0.905754394473735	2.84361462180624	2.9280892783714	9.91660849706863e-21	0.00233361282815847
P05817	DDB_G0275695	ampA	D11, pegA, prestalk D11 protein precursor	adhesion modulation protein A	P05817	0.966860988314236	0.0620598165745141	-1.23512720529515	2.20942593075968	4.34377522595574	-0.223594397964532	-0.031719725228532	0.754900175764803	3.99601174304754	1.88890127569622e-31	0.000471162421388536
Q54EY5	DDB_G0291251	limD	NA	LIM-type zinc finger-containing protein	Q54EY5	2.92593629725395	0.548685656717677	0.647369592980541	2.93502348674881	3.70895761100082	-0.285924579584327	0.641694592605307	2.54995440993861	3.16512743992877	1.83960915931958e-11	0.00300439157041205
Q54V78	DDB_G0280565	DDB_G0280565	NA	calponin homology (CH) domain-containing protein	Q54V78	1.81870081437189	0.933199651486968	1.96018425084085	2.49691615436829	3.46409649744853	-0.1252134416035	-0.0737538240187332	3.844475758628	4.15799244911587	7.94095421104574e-09	5.71257885703708e-06
Q54K94	DDB_G0287569	agl	NA	glycogen debranching enzyme, amylo-alpha-1,6-glucosidase	Q54K94	0.324300007551446	-0.0939487407019092	0.992841843637618	2.27949806835904	2.63703023404675	0.525546679398378	0.367637930771078	2.25058605312101	2.27316306861004	1.49699121063097e-17	0.00253730819343841
Q556Z1	DDB_G0273205	DDB_G0273205	NA	calcium-binding EF-hand domain-containing protein	Q556Z1	-0.215653783835648	-0.214948146522539	0.379944356948581	1.89711513029602	2.39727254026498	0.28226096102843	0.669932605369897	1.75309479204926	2.51514311539546	5.18441374311213e-26	0.00893973238155915
Q8MP77	DDB_G0277427	DDB_G0277427	NA	NA	Q8MP77	0.924973326158182	-0.10310709055475	0.677903446858148	2.83372339991167	3.196943142473	-0.566367166600635	-0.0818695155659009	1.5781504643986	2.49251801504387	1.44571539513059e-30	0.00113419489567242
Q54HP1	DDB_G0289319	mybQ	NA	myb domain-containing protein	Q54HP1	1.01695525433317	0.457708367748718	-0.050768455431117	1.82138089438946	2.16558064971302	0.0542951934545971	0.0721997142861306	1.95347738827523	2.22033344971186	0.00183649480342004	1.91262915521727e-05
Q869X3	DDB_G0275165	DDB_G0275165	NA	LISK family protein kinase, protein kinase, TKL group, tyrosine kinase-like protein	Q869X3	0.855146704465205	0.652403913790578	0.824243067089947	2.43739610678439	1.86241970832156	0.000936717814633571	-0.178243991186866	1.9445973770973	2.30112006490677	3.13398975042717e-08	0.00800942675141324
Q553X3	DDB_G0275185	gacI	RacGAP	RhoGAP domain-containing protein	Q553X3	0.443542492916542	-0.0431360133569699	0.484525379665663	0.986338101864959	2.24091759024286	1.54838901523007	2.09768591590297	2.7072318232862	3.19290516342997	3.91121266428828e-13	9.00296292379283e-06
Q55F35	DDB_G0268650	DDB_G0268650	NA	NA	Q55F35	0.620427586718783	-0.306633087886616	-0.309963961790744	0.672463551010652	1.9231841047464	0.877760132801603	0.0681237380586683	2.7772995492791	3.11010623767104	0.000888150181121366	4.63548790352225e-05
Q75J96	DDB_G0271734	rapgap1	rapGAP	RapGAP/RanGAP domain-containing protein	Q75J96	-0.159477124583053	-0.242332541957353	0.035838956033536	1.32466162133873	1.82633863269334	0.628931408463598	0.862469829486597	2.97677506528676	3.4170825960752	9.39562112585534e-15	0.000519644319930782
Q54Y64	DDB_G0278393	DDB_G0278393	NA	immunoglobulin E-set domain-containing protein	Q54Y64	0.918880366712569	2.38167291841953	4.33890718106148	4.09884026208967	2.09229784430667	-0.437674085949502	-0.418150637305735	1.79762612419116	0.0103601156674323	3.32218472351634e-27	3.36713768148808e-05
Q54NU7	DDB_G0284979	DDB_G0284979	NA	unknown	Q54NU7	2.15395104401706	2.44556493567469	2.93717990626364	3.61811597911297	3.0181815695544	-0.344677128387798	-0.238414699270965	1.04018198932674	1.30165254430044	8.7856418929553e-16	0.000108745538254348
P29447	DDB_G0294489	trxC	TRX3	thioredoxin	P29447	0.924307696171621	2.07808858692175	2.2537080004121	2.99108638287181	2.39352006763222	0.130199861017001	0.110677579669101	1.0176593263192	0.961792929156298	2.4410659809844e-22	0.00378077671681813
Q7KWW3	DDB_G0276789	DDB_G0276789	NA	NA	Q7KWW3	1.03684954458435	2.44990495223307	2.29605898821297	3.18347649901897	2.0124220569376	-0.0157292053538633	0.199111939833471	0.778972797270971	0.928520875318603	6.88727843372752e-19	4.21201623668628e-05
Q54HH9	DDB_G0289451	tmem167	NA	TMEM167 family protein	Q54HH9	1.65403635918533	1.61535937973714	1.60546886973986	2.80406422099815	2.10072671802915	-0.0250408322240957	-0.283838621825963	-0.110305318068695	2.4931023900838	3.05067712553236e-16	0.000203226887714282
Q54EG0	DDB_G0291532	DDB_G0291532	NA	NA	Q54EG0	1.30294583342476	0.384078753280505	1.47811858345483	3.76923423834913	2.91312609543683	0.0456538929411036	0.103573821854937	0.86282041233837	1.09955657497707	2.54714355241046e-37	0.00127997023854888
Q55BI0	DDB_G0271356	DDB_G0271356	NA	LIM-type zinc finger-containing protein	Q55BI0	1.75212525302951	1.36106868583135	1.88156024123934	3.32676564763721	2.37870843005564	0.23887998293647	0.219048733450169	0.81581063245087	0.998775214516405	7.37975616369413e-23	0.00454462052686486
Q869W6	DDB_G0275057	DDB_G0275057	NA	putative myosin light chain kinase DDB_G0275057	Q869W6	1.54463957253976	0.741519715884806	2.73685554963193	3.78072359865939	2.84103310783242	0.00226638640079825	-0.138251087737302	0.872689112042997	1.0799029971447	1.85985026856138e-22	0.00102197288809833
Q55C95	DDB_G0270746	DDB_G0270746	NA	WD40 repeat-containing protein	Q55C95	0.228208620675454	1.1332075228262	1.00218901851839	1.79901794335604	1.16348912254966	-0.120317249245995	0.0994854240362385	0.405635060651271	0.693998470592171	1.7600689103629e-12	0.00169704787360249
Q75JT6	DDB_G0272440	DDB_G0272440	NA	putative quinone oxidoreductase, alcohol dehydrogenase	Q75JT6	0.151618659528107	0.863112057639917	1.11492974921465	1.95360338082533	1.37679172941612	0.182468670157499	0.255952109119599	0.673202593506367	0.7792120262701	5.4340751093316e-13	0.000465782177293649
Q7YSW8	DDB_G0276883	canA	CNA, PP2B, calcineurin	calcineurin A	Q7YSW8	0.822230714184654	0.974439298100184	0.984499344468171	2.01572587174893	2.07375765246663	0.113649313000902	0.132578734570302	0.851719946955335	1.04165729141397	0.00128842836553057	0.00409316554429741
Q54CR8	DDB_G0292758	mobB	NA	Mps1 binder-like protein MobB	Q54CR8	0.883715825413215	0.584213218943241	1.02651205862045	2.20467760754625	1.41212656710429	0.226130363833074	0.360287206630273	0.728618079305373	0.820072716377107	2.5182310412974e-11	0.00359446005246711
Q551J1	DDB_G0276567	DDB_G0276567	NA	CDC50/LEM3 family protein	Q551J1	0.601326298626975	0.769007345796394	1.46771922935355	1.95931493792604	1.58565094289087	0.265772822173738	0.288014230858138	0.526047835140238	0.727670047175105	1.78702490482025e-08	0.00300439157041205
C7G007	DDB_G0295725	DDB_G0295725	NA	unknown	C7G007	-0.0841705726771855	1.35138679716716	2.13544063275093	3.40522958855407	1.18885525612642	-0.126934212751265	0.0624389072185335	1.07092153983477	1.0952677239298	2.41673050117157e-34	2.03489151982559e-05
Q54R45	DDB_G0283497	ssr1	TRAP-alpha	translocon-associated protein TRAP alpha subunit	Q54R45	0.0934814208914177	0.873951347419149	1.33260586487215	2.71752202566531	1.56356499650547	-0.0675172246046535	-0.18555193076732	0.213544392879612	0.374958240218079	6.3752800381511e-26	0.00443966365113676
Q54YR4	DDB_G0278117	sec61b	NA	protein transport protein SEC61 beta subunit	Q54YR4	0.168355716825805	0.46557004831438	1.18293013118731	3.18561578244066	2.23152554607677	0.228596312555229	0.178527001970127	0.87036832703546	1.06269303362896	1.36846487899873e-37	0.000300385190319963
Q55BH7	DDB_G0271358	DDB_G0271358	NA	NA	Q55BH7	-0.0344090512129571	0.551935692600874	0.845033141821633	2.53034685583454	1.9405047330152	0.335158342817932	0.310457146013199	0.822791992847266	0.8118928280462	9.52051272381861e-33	0.00760862088143886
P34117	DDB_G0288677	cdk5	crp, crpA	cyclin-dependent kinase 5	P34117	0.824848664261504	2.08748948245105	2.0850740810716	2.1778652739719	2.2778308463461	0.104593534214906	0.418247664011637	1.4814154642669	1.7115034062299	3.53854047693325e-21	5.71257885703708e-06
Q9NCL7	DDB_G0274579	pitB	DdPITP2	phosphatidylinositol transfer protein 2	Q9NCL7	0.749827045999451	1.53592379551876	2.28225148808697	2.45881162420493	2.46738509389402	0.0997766713350758	0.476118447420609	1.42926581906208	1.72271696359024	7.50125860782554e-10	0.000336324187617555
Q555F9	DDB_G0274899	DDB_G0274899	NA	NA	Q555F9	0.216092782963095	1.20989218337963	1.77558891705704	2.22637770846615	2.45206454750293	-0.119197190481699	-0.210409394868331	1.83983337640323	1.5254618456059	3.72004176772476e-17	0.00827961995393
Q54I40	DDB_G0289027	DDB_G0289027	NA	unknown	Q54I40	0.541495551026245	0.712045380878196	1.53101913854096	2.45064726084206	2.12414091889392	0.508889060341889	0.574548966504623	1.25697471513765	1.53203433103692	4.37730965327393e-17	0.00183760577298712
Q54PT9	DDB_G0284183	mrfA	veg132, rcdK	transcription factor MrfA	Q54PT9	0.378745507912255	0.445567376565914	1.51995954326611	2.22594892821047	2.10029823078577	-0.203804266863796	0.216970808058638	1.4761808613071	2.09734656552627	3.03439895593187e-11	0.000136577448437394
P18613	DDB_G0291237	rapA	Rap1, Ras GTPase RapA, Ras superfamily GTPase	Rap GTPase RapA	P18613	1.52065508615859	0.600172435377807	0.363438619177201	2.56495618584005	2.86987630075802	0.0521310492936341	0.157425384976667	0.326247099172768	0.359693045795401	1.09241450216341e-24	0.00928493862742098
P54671	DDB_G0285319	H1	DDIHIH1, hstA	histone H1, calmodulin-binding protein, transcriptional repressor	P54671	0.932722837227668	0.761172136167486	0.199263801139246	1.89362366619823	2.65680027815766	0.350136069170171	0.560772733528803	0.651125484434938	0.797019880505071	3.19710450734058e-06	0.000265686443179344
Q556D4	DDB_G0274757	DDB_G0274757	NA	NA	Q556D4	0.630468501156743	1.38995988691444	1.46535165616063	2.66727122706536	1.98481031862078	0.0975621994734715	0.208886273024871	0.647392817789738	1.02377804398804	3.70683817674503e-14	0.000370718012449649
P34137	DDB_G0273817	ptpA1-2	ptpA1, PTP1	protein-tyrosine phosphatase 1	P34137	0.730976590404111	1.00994945997996	1.43772950497876	2.52617197822273	2.53080037558133	-0.143961384704727	0.174342091877839	1.20189134285254	1.20628881936074	1.38620537271165e-13	6.69907357941242e-05
Q54K41	DDB_G0287663	DDB_G0287663	NA	NA	Q54K41	1.09887425667787	0.967367366848678	1.50609534620703	3.08417233057075	2.34993961370549	0.31306079991783	0.310458223020296	1.15127616011003	1.29740657527006	1.9935637616766e-22	4.42207551454485e-06
Q5TJ65	DDB_G0289541	vasP	VASP	vasodilator-stimulated phosphoprotein	Q5TJ65	1.68033402498724	1.03751504693711	1.33938922085207	2.03589063114911	2.78106865032508	0.233210645523107	0.408145470084909	1.06606479982017	1.33631479271024	9.77426647209421e-06	7.5556173953318e-06
Q8MML5	DDB_G0274109	paxB	NA	paxillin	Q8MML5	1.50912169165746	0.725397454360632	0.726783710962959	3.01403536053695	2.76861146921549	0.340226363685105	0.541418910176605	1.08914949459997	1.40344981547964	2.1441054087288e-36	0.00274468239869229
Q55C89	DDB_G0270164	DDB_G0270164	NA	NA	Q55C89	5.93466892293545	3.42236172705225	0.526738974918931	-0.0869914231733094	0.370393165708815	4.3274979691576	4.74680393649113	4.6986764867948	4.39967536875693	5.47156497031112e-100	0.000410250441942702
Q75JP7	DDB_G0272242	cupI	NA	ricin B lectin domain-containing protein, cup family protein	Q75JP7	5.85636025295213	-0.131218487348205	-1.21774315029535	-1.44050836413594	0.661716375460611	4.65290495473031	3.7700302242905	1.87289411995907	2.5020020388139	4.04928511009936e-124	0.00584628572315926
Q54FW5	DDB_G0290563	cupH	NA	ricin B lectin domain-containing protein, cup family protein	Q54FW5	5.01463030862672	-0.465357775390863	-0.777726913942219	-1.89589779176025	0.324285223028251	4.37002502323191	4.4088240939687	4.1147072992199	3.57467915573607	1.07925099538505e-168	4.4959659682386e-08
Q7Z202	DDB_G0289283	cupC	NA	calcium up-regulated protein, ricin B lectin domain-containing protein	Q7Z202	4.16386523340942	-0.553631245956687	-1.34002594796576	-2.10550319705533	0.0991724699838677	5.07677046508804	4.73176309084777	4.59697323008154	2.98394239710087	2.42605173686829e-121	0.000753707536516139
Q550E3	DDB_G0277125	hspG11	NA	heat shock protein Hsp20 domain-containing protein, putative alpha-crystallin-type heat shock protein	Q550E3	-3.44114719828973	1.59390623982939	1.5234281607923	-0.130406022244569	-1.23054168683332	-2.37093510849	3.4564213683631	3.99074719362044	3.63632292360234	3.4442047576819e-24	0.000113662817290755
Q8MPA5	DDB_G0276951	hspG7	NA	heat shock protein Hsp20 domain-containing protein	Q8MPA5	-1.44419798377948	1.92601437881256	1.39810047765027	1.07167214572206	-0.119505436717229	-0.875438762359166	3.3617413106463	3.14210333413287	2.5192203102339	1.20130020359832e-11	0.00290001763317672
Q54VH1	DDB_G0280335	DDB_G0280335	NA	NA	Q54VH1	-0.504048151547378	1.97514429515057	0.872124567493928	-0.788411376843622	-2.65802645628539	1.49570868387291	3.38805870159554	2.00051540655444	1.20261023474597	3.23477596670271e-19	0.0016241729349358
Q54K28	DDB_G0287671	DDB_G0287671	NA	NA	Q54K28	0.320699134429122	1.45346594791548	0.222832619936239	-0.913598035035377	-2.22185764552462	2.39003429230684	5.0003912996922	4.8110624416315	4.27797205227654	2.64951292755684e-16	0.0027005834827933
B0G179	DDB_G0294603	DDB_G0294603	NA	C2 domain-containing protein	B0G179	2.01190540870239	1.36739080093866	0.373624405736049	-0.349143746630069	-0.740378157569228	0.587881399907803	3.37301182779284	3.14632133442984	3.10111021105557	1.73117173294796e-16	0.000981926511265485
P34116	DDB_G0290259	cfrB	fusB, GP138B, DDFRP3	cell surface glycoprotein GP138 B	P34116	1.35316636663309	0.872887771619425	-0.065080218475925	-1.78869853718298	-2.53278952546539	2.66857739763407	3.19657888361574	3.53411908372084	2.99347874534981	4.31150094471081e-19	0.00121666011550092
Q54FM1	DDB_G0290765	jcdA	NA	transcription factor jumonji, jmjC domain-containing protein, Kame	Q54FM1	0.58416451705283	1.14090556394755	-0.0555851970508508	-0.482421134422263	-0.91277704067562	2.39605352731987	3.00040109178094	3.1564239904784	3.0038345889271	2.21988071098005e-08	0.000111538379310759
P22549	DDB_G0277863	pdiA	PDI	cAMP phosphodiesterase inhibitor	P22549	3.82926930349178	2.30735044806026	1.31182595467783	1.51128136712672	-1.08359429910949	2.89057283601344	3.20636159749844	0.0853695839967718	0.0556121774658716	3.49045301621635e-42	1.93940251088635e-05
Q54BH5	DDB_G0293730	DDB_G0293730	NA	TIM beta/alpha-barrel domain-containing protein	Q54BH5	3.03682878739252	-0.364431929592035	0.143382572020761	-1.32486827007586	-0.634805038874679	2.72250229953934	2.56323320630917	1.96305855152423	1.64791045943377	3.14530136888793e-60	0.00258479981873026
Q54QX8	DDB_G0283549	DDB_G0283549	NA	C2 domain-containing protein	Q54QX8	4.49118044306102	1.32870110581747	0.506231037230774	-0.0026047152868291	-0.0302550637384331	0.875083083747464	1.19480034611976	1.27642510416303	1.15123700813763	1.03379724540409e-101	0.000720343974068212
Q54UJ1	DDB_G0281049	DDB_G0281049	NA	NA	Q54UJ1	5.17218997758071	1.71974377133353	0.226321687166454	-1.12851118622236	-0.537048625129865	1.60183442142008	1.66629421193368	1.89344286139438	1.56271169675161	1.47952442620207e-81	0.00141658993223307
P22467	DDB_G0280039	myoA	DMIA, abmA, myoIA, class I myosin	myosin I A heavy chain	P22467	1.14515891246774	0.475610567905903	0.656372102876315	-0.398407921380575	-0.293673325252246	0.224058828543131	1.62919295781463	2.1749737662345	2.1362989996379	0.000435086611421093	0.00593926471891775
Q8T6J5	DDB_G0267438	abcA2	NA	ABC transporter A family protein	Q8T6J5	0.901473964762787	0.55595748212164	0.581467652197685	-0.0109431702960031	-0.530292921239073	0.00340594913046412	1.85570015035046	2.7106871129651	1.9826694796243	0.00599716394904423	0.000538624791680471
Q65YR8	DDB_G0291834	cpiA	NA	cystatin A1, cysteine protease inhibitor	Q65YR8	1.59580306735414	0.223325910102314	-0.765636889320445	0.0526746957493594	-0.503373958925357	0.596743470292944	1.16425671237354	1.61776670383114	1.48893590063801	1.32745389308044e-08	0.000108058682860962
Q54G18	DDB_G0290439	gacW	RacGAP	leucine-rich repeat-containing protein (LRR), RhoGAP domain-containing protein	Q54G18	1.19234567085773	0.135238871634192	-0.41084242098163	0.073847037346425	0.379374604762503	1.33623868461977	1.61359377436333	1.63239913563047	1.62972474754217	5.25470628933765e-06	0.000333099569477227
Q54IE1	DDB_G0288811	DDB_G0288811	rabGAP	RabGAP/TBC domain-containing protein, putative GTPase activating protein (GAP)	Q54IE1	0.787182759259805	-0.0569604088343531	0.0693436035925411	0.262940604868397	0.179007205372298	1.49798385730717	0.940931405945304	1.74183577727151	1.82654094826994	0.00341285503640977	0.00357803738597329
Q55BH8	DDB_G0271340	DDB_G0271340	NA	acyl-CoA oxidase	Q55BH8	0.505494911225465	1.18378651581559	1.08956646231049	0.377715853069636	0.449525581525944	1.223852537268	2.0312279598558	2.82423476926996	2.7249409091078	0.000585243995089073	2.3213999886448e-05
Q55CE3	DDB_G0270098	sqstm1	p62	sequestosome-1	Q55CE3	0.628894385536977	1.57507567736764	1.14557080582224	0.982538231632509	0.89498152232633	1.68205920872374	2.95927144373037	2.64162033114297	2.51728919420004	6.94137270459828e-11	1.01295142859703e-05
Q54YK2	DDB_G0278629	DDB_G0278629	NA	NA	Q54YK2	2.29527989085712	1.11254151407492	1.16339787939812	0.888190890786008	0.706968466368032	1.69891834350604	1.58205759096367	1.98893010491818	1.84619976011264	3.41072781897656e-11	0.000558580666548777
Q86JN6	DDB_G0271992	DDB_G0271992	NA	NA	Q86JN6	2.68237974632786	0.631835302034893	0.763283397317433	1.19796313947798	0.74307919937614	1.46055606126883	1.95613297655663	2.3476682063913	2.22773299271713	6.43073868331306e-34	0.000594156346478314
Q55CE9	DDB_G0270088	DDB_G0270088	NA	NA	Q55CE9	1.62711550225248	1.38436133019739	1.91251130662498	0.709973147686091	0.237456042674783	0.76991549397085	1.13959279209588	2.27339107410455	2.33216424621642	0.0001483875371669	4.31624420533436e-06
Q55DU3	DDB_G0270884	abnA	NA	actobindin A	Q55DU3	2.23505088394255	1.36872237693643	1.28258109360991	1.52889916464856	0.925685730216271	0.650768494091435	0.953420278694102	1.6236428493085	1.4071384399123	9.40120929916617e-09	0.00127997023854888
Q54FZ2	DDB_G0290523	DDB_G0290523	NA	putative transmembrane protein	Q54FZ2	-0.620648939774323	0.268829779783366	0.864291614774021	1.4197324072706	1.0890451315678	-0.0189182994469926	0.00736049674350838	0.416092918974208	0.569171977801808	3.5614536618513e-11	0.000387948524239405
Q55EZ0	DDB_G0268618	pinA	NA	peptidyl-prolyl cis-trans isomerase PinA	Q55EZ0	0.367100093046447	0.502494547523265	1.03698712972496	1.32271350801262	0.739802113134731	-0.0470910857312553	0.0644348980595443	0.443955544421344	0.706205166748311	0.000213974686142273	0.00160105274835724
Q54BN0	DDB_G0293540	empB	NA	emp24/gp25L/p24 family protein B	Q54BN0	0.23041622970789	0.635731172875845	0.586839992192659	1.15763327953582	0.276238838727492	-0.0179637815988971	0.185326340781937	0.435139679108336	0.433182523529469	0.000977007150122215	0.00183667998079956
Q54TY9	DDB_G0281523	DDB_G0281523	NA	NA	Q54TY9	-0.079832692458411	0.781201780552812	0.990353779566498	1.00632647248486	0.128444883518278	-0.00508494256969633	0.0055963387874687	0.418563158737637	0.401603292076736	5.32714594318475e-06	0.00979975290640069
Q54EM7	DDB_G0291444	DDB_G0291444	NA	NA	Q54EM7	-0.314388704096782	0.0668665624529994	1.4896011942989	0.369539391345763	0.603685703552554	-0.127920282986502	0.768182846101398	0.744238599149798	0.518046720149998	2.28712682665084e-05	0.00107179449741866
Q869Z0	DDB_G0275025	DDB_G0275025	NA	thioredoxin domain-containing protein, putative protein disulfide-isomerase	Q869Z0	-0.396022415128761	-0.205080966375474	0.615046581292543	1.18575670534063	-0.307225961950403	0.225831335894209	0.277133603845509	0.506848243542741	0.582480067675409	1.94370571906679e-08	0.00980260629126408
P0C7B6	DDB_G0295755	glnA2	putative glutamate-ammonia ligase	putative glutamine synthetase type I GlnA2	P0C7B6	0.699849036553321	1.24559678257959	1.05318914248844	-0.619356669172456	0.107573270890382	0.13894901208754	0.321910382472373	0.574632034230208	0.505013252483974	5.58001832864322e-14	0.00507763875001106
Q54BC6	DDB_G0293752	psmD2	NA	26S proteasome regulatory subunit S2, 26S proteasome non-ATPase regulatory subunit 2	Q54BC6	0.79144273624233	0.961483369723303	0.750840966505969	0.849086254521077	-0.487808681310712	-0.0242128826573924	0.0322840915325064	0.514045441062873	0.567167937633673	2.03638509788944e-05	0.000981926511265485
Q54DY1	DDB_G0291916	argJ	ARG7	amino-acid N-acetyltransferase, N-acetylglutamate synthetase, ornithine transacetylase	Q54DY1	0.739764899206687	0.400684961387034	0.960139762130991	0.453189139027974	-0.04093153078693	0.069040388630161	0.224251218916829	0.362310417244161	0.614661652412761	0.0072702209704333	0.00368229903011579
Q54UB5	DDB_G0281315	psmD11	NA	26S proteasome non-ATPase regulatory subunit 11, 26S proteasome regulatory subunit S9	Q54UB5	-0.0727644984619016	0.641377423851336	0.921780846998434	0.611641786702741	-0.346130512296948	0.0170017571887367	0.18667656306637	0.608480578183536	0.605819597613603	0.00214479515386536	0.000270590001853953
Q54UJ0	DDB_G0281051	psmD12	NA	26S proteasome non-ATPase regulatory subunit 12, 26S proteasome regulatory subunit p55	Q54UJ0	-0.0267493547320644	0.800993223106548	1.21137136635616	0.42883963353915	-0.570881545568623	0.0160587287979751	0.168691590616774	0.547414044197941	0.610091514756041	1.20076818772814e-06	0.000584971335215504
Q55A74	DDB_G0272048	DDB_G0272048	NA	NA	Q55A74	0.149591364924778	1.26214618805182	0.873058371191061	0.273949487003544	0.251712939502151	0.128009726281876	0.411490912098344	0.600615002453743	0.758342897597509	2.8916165815979e-11	0.00228441261464841
Q54PL1	DDB_G0284485	DDB_G0284485	NA	short-chain dehydrogenase/reductase (SDR) family protein	Q54PL1	0.644275619727823	1.23632288740362	1.30571699964885	0.5144530852709	0.0276856883588994	-0.0169058698625045	0.283373077178194	0.485925564321995	0.483265878487028	6.3993195854627e-05	0.00115786132814001
Q1ZXD3	DDB_G0288621	psmD3	NA	26S proteasome regulatory subunit S3, 26S proteasome non-ATPase regulatory subunit 3	Q1ZXD3	0.250299927819264	1.0312017943375	1.20070308705285	0.637286084146525	-0.259430381218699	0.0223485324558062	0.200621770186906	0.594192129645739	0.629747504899107	3.13164430218013e-06	0.000226475147405985
Q55C75	DDB_G0270188	psmD6	NA	26S proteasome non-ATPase regulatory subunit 6, 26S proteasome regulatory subunit S10	Q55C75	0.377517840705882	1.16172679637078	1.27288331487313	0.793023411272186	-0.315051866234261	-0.040463259211696	0.0653874895585707	0.532024405988571	0.486760107152771	2.24408779273434e-07	0.000892589657480669
Q54G44	DDB_G0290415	DDB_G0290415	NA	Uncharacterized protein YOL098C	Q54G44	-0.539874759006205	0.575789341383439	0.803590187263233	0.186596289841633	0.0430579520118361	-0.140766540224225	0.00257444561744171	0.359501712582175	0.533601248535475	0.00286868214711433	0.00767025754894149
Q54VT5	DDB_G0280145	DDB_G0280145	NA	glycoside hydrolase family 63 protein	Q54VT5	-0.83113707115113	0.622774620933264	0.198716511128799	-0.322020539632415	-0.413755521454278	-0.0921381736599027	0.0708605045383989	0.410899966924233	0.358767202100999	3.76841376855257e-06	0.0057413080040907
Q54E62	DDB_G0291780	wbp1	ost48, oligosaccharyltransferase beta subunit	dolichyl-diphosphooligosaccharide-protein glycotransferase subunit Wbp1	Q54E62	-0.0782804358187765	0.208689093760969	0.254323197766065	0.349133642304513	-0.845544596357731	0.328530267066859	0.300750372963158	0.788533198978025	0.854767522373525	0.000509175268262542	0.00919977273136403
Q55BC4	DDB_G0271264	usp14	NA	ubiquitin domain-containing protein, peptidase C19 family protein, putative ubiquitin carboxyl-terminal hydrolase (UCH)	Q55BC4	0.0465082898573034	0.920595208277515	0.849586664754368	-0.0828525473013322	-1.00617919696033	0.272378888219208	0.431073312259275	0.954325126591774	1.06569607132557	1.8754672543955e-07	0.000108058682860962
Q54H71	DDB_G0289675	adprh	NA	ADP-ribosylarginine hydrolase	Q54H71	0.22031352104504	0.489770959965771	-0.0220590201298477	-0.864892127995787	-1.52722612274216	0.232661922583304	0.63188606541737	0.670111220927637	0.586896565981338	2.43502372759198e-13	0.00593926471891775
Q54F90	DDB_G0291003	DDB_G0291003	NA	Protein DOA1	Q54F90	-0.177849598350626	0.450149958184841	0.400470494661283	-0.84527832620236	-1.22939601531943	-0.0273920412651713	0.00781010237139501	0.363764773950928	0.332952135510262	8.91672785586313e-09	0.00392337028076404
Q55CT4	DDB_G0270994	psaA	psA	puromycin-sensitive aminopeptidase PsaA	Q55CT4	0.309798897601926	0.123642885886768	0.111122248785482	-0.825083249463076	-1.6284301462246	-0.0265575838256703	0.0395859383892946	0.377273586847062	0.326954351592162	5.42323985726164e-05	0.00178191441467204
Q54JJ7	DDB_G0288007	DDB_G0288007	NA	Proteasome-associated protein ECM29 homolog	Q54JJ7	0.368348996721901	0.816413698831057	0.705032145713549	-0.657518691602793	-1.92652511208659	0.139733065420502	0.543803999842069	1.14693105645167	1.2191657176161	2.69680186409521e-10	2.34329559042753e-05
Q54P59	DDB_G0284777	DDB_G0284777	NA	DUF1183 family protein	Q54P59	-0.862932949295427	0.894999759200397	0.871450763233023	-0.538744804881884	-2.02891472371574	0.579314300080332	1.2278960985111	1.26216845334697	0.952808235521533	3.17161195207612e-15	0.00653341686242265
